id_user;event_date;event_hour;hour_desc;year_key;quarter_key;quarter_desc;month_key;month_desc;dob;gender;language;registration_date;primary_use;registration_referring_url;flag_optin_email_marketing;user_age;sort_id_age;age_text;Subscribed_to_Email;Commented_on_Blog;Visited_Site;Signup_Newsletter;Watched_Video;Tweeted_Item;Completed_Lead_Form;Tweeted_Blog_Post;Signup_Free_Offer;Added_Item_To_Cart:0_predicted_prob;Added_Item_To_Cart:1_predicted_prob
100002439197001;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1993/02/09 00:00:00.000;F;French;2011/12/08 00:00:00.000;business;www.ebay.com;1;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.95502;0.04498
100002541724829;2011-07-20;05;5:00:00 AM - 5:59:59 AM;2011;20113;Q3 2011;201107;Jul;1992/10/31 00:00:00.000;F;French;2011/02/24 00:00:00.000;personel;www.google.com;0;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.95502;0.04498
100002541724829;2011-07-20;12;12:00:00 PM - 12:59:59 PM;2011;20113;Q3 2011;201107;Jul;1992/10/31 00:00:00.000;F;French;2011/02/24 00:00:00.000;personel;www.google.com;0;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.95502;0.04498
100002621110238;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1992/11/07 00:00:00.000;F;French;2010/05/13 00:00:00.000;business;www.facebook.com;1;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.95502;0.04498
100002673630862;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1993/05/09 00:00:00.000;F;French;2010/02/24 00:00:00.000;business;www.google.com;1;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.95502;0.04498
100001073577704;2011-07-20;14;2:00:00 PM - 2:59:59 PM;2011;20113;Q3 2011;201107;Jul;1996/11/01 00:00:00.000;M;Spanish;2011/02/21 00:00:00.000;business;www.google.com;1;15;2;11-15 years;0;0;0;0;2;0;0;0;0;0.9552;0.0448
1349963716;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1970/08/20 00:00:00.000;M;French;2012/01/07 00:00:00.000;business;www.facebook.com;1;42;6;41-50 years;0;0;0;0;0;2;0;0;0;0.9555;0.0445
100001472460556;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1992/12/22 00:00:00.000;F;English;2011/05/25 00:00:00.000;personel;www.live.com;0;19;3;16-20 years;0;2;0;0;0;0;0;0;0;0.95564;0.04436
762323444;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1993/03/04 00:00:00.000;F;French;2011/10/13 00:00:00.000;business;www.yahoo.com;1;19;3;16-20 years;0;2;0;0;0;0;0;0;0;0.95573;0.04427
1511135094;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1965/05/06 00:00:00.000;F;French;2010/07/22 00:00:00.000;business;www.craigslist.org;1;47;6;41-50 years;0;1;0;0;0;0;0;0;0;0.95582;0.04418
501370685;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1987/01/16 00:00:00.000;M;French;2010/03/08 00:00:00.000;business;www.ebay.com;1;25;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
782848584;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1977/11/28 00:00:00.000;M;French;2011/10/01 00:00:00.000;business;www.twitter.com;1;34;5;31-40 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
1785798347;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1985/09/11 00:00:00.000;M;French;2010/09/25 00:00:00.000;personel;www.google.com;0;27;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
100000175209573;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1981/04/26 00:00:00.000;M;French;2011/01/15 00:00:00.000;personel;www.yahoo.com;0;31;5;31-40 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
100000244867555;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1989/01/17 00:00:00.000;M;French;2012/02/11 00:00:00.000;personel;www.google.com;0;23;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
100001407457336;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1974/10/18 00:00:00.000;M;French;2011/04/18 00:00:00.000;business;www.facebook.com;1;37;5;31-40 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
100002646360512;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1985/08/29 00:00:00.000;M;Spanish;2011/07/02 00:00:00.000;personel;www.google.com;0;27;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95588;0.04412
536443778;2011-07-20;03;3:00:00 AM - 3:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/04/04 00:00:00.000;F;English;2012/01/28 00:00:00.000;personel;www.facebook.com;0;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
1453816892;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1998/01/21 00:00:00.000;F;English;2011/03/23 00:00:00.000;business;www.google.com;1;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100000110448616;2011-07-20;03;3:00:00 AM - 3:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/11/11 00:00:00.000;F;English;2010/10/06 00:00:00.000;business;www.ebay.com;1;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100000110448616;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1997/11/11 00:00:00.000;F;English;2010/10/06 00:00:00.000;business;www.ebay.com;1;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100000691501089;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1996/11/18 00:00:00.000;F;English;2011/01/19 00:00:00.000;personel;www.google.com;0;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100001413267921;2011-07-20;18;6:00:00 PM - 6:59:59 PM;2011;20113;Q3 2011;201107;Jul;1997/02/01 00:00:00.000;F;English;2010/05/26 00:00:00.000;personel;www.google.com;0;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100002023406955;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1997/09/19 00:00:00.000;F;English;2011/01/07 00:00:00.000;personel;www.google.com;0;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100002054302604;2011-07-20;03;3:00:00 AM - 3:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/09/21 00:00:00.000;F;English;2011/05/09 00:00:00.000;personel;www.google.com;0;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100002214984623;2011-07-20;03;3:00:00 AM - 3:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/06/16 00:00:00.000;F;English;2011/06/08 00:00:00.000;personel;www.google.com;0;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100002585808070;2011-07-20;18;6:00:00 PM - 6:59:59 PM;2011;20113;Q3 2011;201107;Jul;1998/06/20 00:00:00.000;F;English;2011/09/06 00:00:00.000;personel;www.yahoo.com;0;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95604;0.04396
100000477756627;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1995/10/03 00:00:00.000;M;French;2011/07/15 00:00:00.000;business;www.pintrest.com;1;16;3;16-20 years;0;1;0;0;0;0;0;0;0;0.95616;0.04384
100002527446663;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/10/14 00:00:00.000;F;French;2011/11/16 00:00:00.000;business;www.live.com;1;14;2;11-15 years;0;0;0;0;0;1;0;0;0;0.95628;0.04372
100002616217309;2011-07-20;03;3:00:00 AM - 3:59:59 AM;2011;20113;Q3 2011;201107;Jul;1993/04/05 00:00:00.000;M;French;2011/12/13 00:00:00.000;personel;www.live.com;0;19;3;16-20 years;0;0;0;0;0;0;0;1;0;0.95631;0.04369
100001306421256;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1993/09/14 00:00:00.000;F;French;2010/04/17 00:00:00.000;business;www.live.com;1;19;3;16-20 years;0;0;0;0;0;1;0;0;0;0.95668;0.04332
100001204214791;2011-07-20;04;4:00:00 AM - 4:59:59 AM;2011;20113;Q3 2011;201107;Jul;1981/09/25 00:00:00.000;F;English;2011/11/19 00:00:00.000;personel;www.google.com;0;31;5;31-40 years;0;0;0;0;0;0;0;0;0;0.95714;0.04286
708224752;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1985/10/03 00:00:00.000;M;English;2010/11/08 00:00:00.000;personel;www.twitter.com;0;27;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95728;0.04272
750975376;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1991/01/27 00:00:00.000;M;English;2012/01/19 00:00:00.000;business;www.google.com;1;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95728;0.04272
830119748;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1981/11/04 00:00:00.000;M;English;2011/08/29 00:00:00.000;personel;www.facebook.com;0;30;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95728;0.04272
100000336320423;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/06/14 00:00:00.000;M;English;2010/08/12 00:00:00.000;personel;www.yahoo.com;0;22;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95728;0.04272
100002305490429;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/11/25 00:00:00.000;M;English;2011/11/10 00:00:00.000;business;www.twitter.com;1;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95728;0.04272
100002387453954;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/12/19 00:00:00.000;M;English;2010/09/25 00:00:00.000;personel;www.ebay.com;0;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95728;0.04272
100002109598980;2011-07-20;04;4:00:00 AM - 4:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/11/28 00:00:00.000;M;English;2010/10/04 00:00:00.000;business;www.facebook.com;1;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.9573;0.0427
100001972543993;2011-07-20;01;1:00:00 AM - 1:59:59 AM;2011;20113;Q3 2011;201107;Jul;1998/01/22 00:00:00.000;F;English;2011/10/06 00:00:00.000;personel;www.live.com;0;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95762;0.04238
100002552973199;2011-07-20;01;1:00:00 AM - 1:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/05/25 00:00:00.000;F;French;2011/10/25 00:00:00.000;business;www.google.com;1;15;2;11-15 years;0;1;0;0;0;0;0;0;0;0.9577;0.0423
1387741783;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1997/04/10 00:00:00.000;F;French;2011/07/19 00:00:00.000;business;www.google.com;1;15;2;11-15 years;0;0;0;0;0;1;0;0;0;0.95775;0.04225
100000909094173;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1995/03/13 00:00:00.000;M;French;2011/10/25 00:00:00.000;business;www.google.com;1;17;3;16-20 years;0;0;0;0;0;2;0;0;0;0.95805;0.04195
1670022934;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1991/09/11 00:00:00.000;F;French;2011/10/26 00:00:00.000;personel;www.live.com;0;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9585;0.0415
100000149301470;2011-07-20;12;12:00:00 PM - 12:59:59 PM;2011;20113;Q3 2011;201107;Jul;1956/11/07 00:00:00.000;M;English;2011/12/18 00:00:00.000;business;www.yahoo.com;1;55;7;51-60 years;0;1;0;0;0;0;0;0;0;0.95865;0.04135
100002433074196;2011-07-20;05;5:00:00 AM - 5:59:59 AM;2011;20113;Q3 2011;201107;Jul;1960/08/04 00:00:00.000;M;English;2010/10/28 00:00:00.000;business;www.twitter.com;1;52;7;51-60 years;0;1;0;0;0;0;0;0;0;0.95865;0.04135
100002664519003;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1995/02/08 00:00:00.000;F;French;2011/03/14 00:00:00.000;personel;www.ebay.com;0;17;3;16-20 years;0;0;7;0;0;0;0;0;0;0.95895;0.04105
515292254;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1982/01/18 00:00:00.000;F;English;2010/03/26 00:00:00.000;business;www.google.com;1;30;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
731362263;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1989/05/20 00:00:00.000;F;English;2010/11/11 00:00:00.000;business;www.google.com;1;23;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
1236607943;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1980/11/21 00:00:00.000;F;English;2011/12/06 00:00:00.000;business;www.yahoo.com;1;31;5;31-40 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
1371156220;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1977/04/20 00:00:00.000;F;English;2011/03/17 00:00:00.000;business;www.yahoo.com;1;35;5;31-40 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
1817024663;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1985/04/23 00:00:00.000;F;English;2010/09/17 00:00:00.000;personel;www.facebook.com;0;27;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
100000475951163;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1988/06/12 00:00:00.000;F;English;2011/02/15 00:00:00.000;business;www.facebook.com;1;24;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
100001140099223;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1984/09/15 00:00:00.000;F;English;2010/08/28 00:00:00.000;personel;www.yahoo.com;0;28;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
100002493950829;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/08/03 00:00:00.000;F;English;2011/02/11 00:00:00.000;business;www.yahoo.com;1;22;4;21-30 years;0;1;0;0;0;0;0;0;0;0.95911;0.04089
562195697;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1994/06/13 00:00:00.000;F;English;2010/06/19 00:00:00.000;personel;www.google.com;0;18;3;16-20 years;0;1;0;0;0;0;0;0;0;0.9592;0.0408
100000013534809;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1995/02/17 00:00:00.000;F;English;2010/03/02 00:00:00.000;business;www.twitter.com;1;17;3;16-20 years;0;1;0;0;0;0;0;0;0;0.9592;0.0408
100000015454340;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1995/04/01 00:00:00.000;F;English;2011/02/20 00:00:00.000;personel;www.ebay.com;0;17;3;16-20 years;0;1;0;0;0;0;0;0;0;0.9592;0.0408
552456271;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1991/06/01 00:00:00.000;F;Spanish;2011/09/14 00:00:00.000;personel;www.google.com;0;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
614620470;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1991/06/11 00:00:00.000;F;French;2011/08/20 00:00:00.000;business;www.twitter.com;1;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
615823581;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1989/02/16 00:00:00.000;F;French;2011/02/09 00:00:00.000;business;www.google.com;1;23;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
805333359;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1971/11/18 00:00:00.000;F;Spanish;2010/07/30 00:00:00.000;business;www.google.com;1;40;5;31-40 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
895115462;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1991/05/04 00:00:00.000;F;Spanish;2011/08/18 00:00:00.000;business;www.ebay.com;1;21;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
1053887723;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1980/04/06 00:00:00.000;F;Spanish;2011/03/04 00:00:00.000;personel;www.google.com;0;32;5;31-40 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
1589131057;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1984/08/20 00:00:00.000;F;French;2010/04/22 00:00:00.000;personel;www.yahoo.com;0;28;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
1685814434;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/07/11 00:00:00.000;F;French;2011/02/14 00:00:00.000;personel;www.yahoo.com;0;22;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100000002381008;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1992/01/15 00:00:00.000;F;Spanish;2010/03/15 00:00:00.000;personel;www.facebook.com;0;20;3;16-20 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100000130090078;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1991/12/15 00:00:00.000;F;French;2010/04/06 00:00:00.000;personel;www.yahoo.com;0;20;3;16-20 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100000240910625;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1981/12/16 00:00:00.000;F;French;2010/03/15 00:00:00.000;personel;www.yahoo.com;0;30;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100000518503722;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/05/15 00:00:00.000;F;French;2010/04/20 00:00:00.000;personel;www.facebook.com;0;22;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100000761990665;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1972/11/15 00:00:00.000;F;French;2011/10/31 00:00:00.000;business;www.google.com;1;39;5;31-40 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100001125325921;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1975/04/20 00:00:00.000;F;French;2011/12/16 00:00:00.000;business;www.twitter.com;1;37;5;31-40 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100001278265594;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1989/06/08 00:00:00.000;F;Spanish;2011/01/09 00:00:00.000;personel;www.ebay.com;0;23;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100001630496953;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1986/01/27 00:00:00.000;F;Spanish;2010/10/25 00:00:00.000;personel;www.ebay.com;0;26;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100002022017138;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1987/06/02 00:00:00.000;F;Spanish;2010/05/12 00:00:00.000;personel;www.twitter.com;0;25;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100002358572313;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1989/01/13 00:00:00.000;F;French;2010/11/16 00:00:00.000;personel;www.google.com;0;23;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100002506842437;2011-07-20;00;12:00:00 AM - 12:59:59 AM;2011;20113;Q3 2011;201107;Jul;1986/06/14 00:00:00.000;F;Spanish;2010/09/04 00:00:00.000;business;www.yahoo.com;1;26;4;21-30 years;0;1;0;0;0;0;0;0;0;0.9599;0.0401
100002473480765;2011-07-20;08;8:00:00 AM - 8:59:59 AM;2011;20113;Q3 2011;201107;Jul;1998/06/01 00:00:00.000;F;French;2011/04/04 00:00:00.000;business;www.live.com;1;14;2;11-15 years;0;0;0;0;0;0;0;1;0;0.95991;0.04009
100000344096416;2011-07-20;04;4:00:00 AM - 4:59:59 AM;2011;20113;Q3 2011;201107;Jul;1998/05/05 00:00:00.000;F;Spanish;2010/06/19 00:00:00.000;personel;www.yahoo.com;0;14;2;11-15 years;0;1;0;0;0;0;0;0;0;0.95991;0.04009
100002353923426;2011-07-20;13;1:00:00 PM - 1:59:59 PM;2011;20113;Q3 2011;201107;Jul;1992/12/29 00:00:00.000;M;French;2010/08/24 00:00:00.000;personel;www.live.com;0;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96005;0.03995
100001157534609;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1992/12/27 00:00:00.000;M;French;2011/08/19 00:00:00.000;personel;www.craigslist.org;0;19;3;16-20 years;0;1;0;0;0;0;0;0;0;0.9602;0.0398
594632925;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1975/07/08 00:00:00.000;M;Spanish;2011/10/07 00:00:00.000;business;www.live.com;1;37;5;31-40 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
1340089959;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1979/08/06 00:00:00.000;M;Spanish;2010/03/07 00:00:00.000;personel;www.live.com;0;33;5;31-40 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
1803146614;2011-07-20;05;5:00:00 AM - 5:59:59 AM;2011;20113;Q3 2011;201107;Jul;1974/09/16 00:00:00.000;M;French;2010/11/23 00:00:00.000;business;www.live.com;1;38;5;31-40 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
100000497640091;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1982/01/14 00:00:00.000;M;French;2010/07/16 00:00:00.000;business;www.live.com;1;30;4;21-30 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
100000497640091;2011-07-20;17;5:00:00 PM - 5:59:59 PM;2011;20113;Q3 2011;201107;Jul;1982/01/14 00:00:00.000;M;French;2010/07/16 00:00:00.000;business;www.live.com;1;30;4;21-30 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
100000627691699;2011-07-20;07;7:00:00 AM - 7:59:59 AM;2011;20113;Q3 2011;201107;Jul;1990/09/22 00:00:00.000;M;Spanish;2011/07/09 00:00:00.000;business;www.live.com;1;22;4;21-30 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
100000863157850;2011-07-20;03;3:00:00 AM - 3:59:59 AM;2011;20113;Q3 2011;201107;Jul;1992/07/31 00:00:00.000;M;French;2012/01/01 00:00:00.000;business;www.live.com;1;20;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96035;0.03965
638010742;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1974/05/19 00:00:00.000;M;Spanish;2011/10/06 00:00:00.000;personel;www.google.com;0;38;5;31-40 years;0;0;0;0;0;0;0;1;0;0.96037;0.03963
100000734343438;2011-07-20;09;9:00:00 AM - 9:59:59 AM;2011;20113;Q3 2011;201107;Jul;1992/03/30 00:00:00.000;M;French;2010/03/21 00:00:00.000;personel;www.twitter.com;0;20;3;16-20 years;0;0;0;0;0;0;0;1;0;0.96037;0.03963
100000994127584;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1995/05/14 00:00:00.000;M;Spanish;2010/09/02 00:00:00.000;business;www.google.com;1;17;3;16-20 years;0;0;0;0;0;0;0;1;0;0.96045;0.03955
100001622034630;2011-07-20;02;2:00:00 AM - 2:59:59 AM;2011;20113;Q3 2011;201107;Jul;1994/05/14 00:00:00.000;M;Spanish;2012/01/06 00:00:00.000;personel;www.google.com;0;18;3;16-20 years;0;0;0;0;0;0;0;1;0;0.96045;0.03955
100002049400106;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1994/12/20 00:00:00.000;F;French;2011/10/15 00:00:00.000;business;www.live.com;1;17;3;16-20 years;0;0;0;0;0;2;0;0;0;0.96054;0.03946
100002459524723;2011-07-20;12;12:00:00 PM - 12:59:59 PM;2011;20113;Q3 2011;201107;Jul;1993/06/30 00:00:00.000;M;English;2010/08/12 00:00:00.000;personel;www.live.com;0;19;3;16-20 years;0;0;7;0;0;0;0;0;0;0.9607;0.0393
1207157614;2011-07-20;16;4:00:00 PM - 4:59:59 PM;2011;20113;Q3 2011;201107;Jul;1995/07/06 00:00:00.000;M;English;2010/07/11 00:00:00.000;personel;www.ebay.com;0;17;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96103;0.03897
1554680294;2011-07-20;05;5:00:00 AM - 5:59:59 AM;2011;20113;Q3 2011;201107;Jul;1994/08/08 00:00:00.000;M;English;2011/07/24 00:00:00.000;personel;www.twitter.com;0;18;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96103;0.03897
100001157053830;2011-07-20;12;12:00:00 PM - 12:59:59 PM;2011;20113;Q3 2011;201107;Jul;1996/02/15 00:00:00.000;M;English;2011/12/18 00:00:00.000;business;www.facebook.com;1;16;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96103;0.03897
100001315143686;2011-07-20;18;6:00:00 PM - 6:59:59 PM;2011;20113;Q3 2011;201107;Jul;1996/07/06 00:00:00.000;M;English;2011/09/17 00:00:00.000;business;www.facebook.com;1;16;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96103;0.03897
100001729684149;2011-07-20;07;7:00:00 AM - 7:59:59 AM;2011;20113;Q3 2011;201107;Jul;1994/02/15 00:00:00.000;M;English;2010/07/05 00:00:00.000;personel;www.google.com;0;18;3;16-20 years;0;1;0;0;0;0;0;0;0;0.96103;0.03897
